frei|free|Jeder Mensch sollte frei sein.|Everybody should be free.
der Wert|value|Du musst den Wert des Geldes kennen.|You must know the value of money.
der Wert|worth|Eine gute Arbeit ist viel wert.|A good job is worth a lot.
beziehungsweise|or, respectively|Es ist ihr Traum, beziehungsweise Wunsch, Polizistin zu werden.|It is her dream or desire to become a policewoman.
daran|on it|Daran denke ich jeden Tag.|I think about it every day.
suchen|to search, look for|Lisett sucht einen guten Job.|Lisett’s looking for a good job.
Europa|Europe|Deutschland, England und Frankreich sind Länder in Europa.|Germany, England, and France are countries in Europe.
gemeinsam|common, mutual|Die beiden Firmen verfolgen ein gemeinsames Ziel.|The two companies pursue a common goal.
rund|round|Ein Fußball ist rund.|A soccer ball is round.
rund|approximately|In Berlin leben rund drei Millionen Menschen.|Approximately three million people live in Berlin.
die Zahl|number|In der Mathematik braucht man Zahlen.|In mathematics you need numbers.
das Thema|subject, topic, theme|Die Schüler schreiben eine Prüfung zu einem mathematischen Thema.|The students take an exam on a mathematical topic.
handeln|to deal, trade|Die Geschichte handelt von Tieren.|The story deals with animals.
das Buch|book|Natasha liest gerade ein gutes Buch.|Natasha is reading a good book.
bisschen|a little|Mein Bein schmerzt morgens ein bisschen.|My leg hurts a little in the morning.
deutlich|clear|Ich kann dich nicht verstehen, bitte sprich deutlich.|I can’t understand you, please speak clearly.
anders|different, differently|Meine Meinung ist anders als deine.|My opinion is different from yours.
politisch|political|Ein Krieg hat oft politische Gründe.|War often has political reasons.
lesen|to read|Ich lese viele Bücher.|I read a lot of books.
der Blick|look, view, glance|Aus deinem Fenster hat man einen schönen Blick über die Stadt.|Your window has a nice view over the city.
die Form|form, shape|Das Gebäude hat eine schöne Form.|The building has a beautiful shape.
einzeln|individual, single, separately|Ich spreche jedes Wort einzeln.|I speak each word separately.
erreichen|to achieve, reach|Ich erreiche alle meine Ziele.|I achieve all my goals.
vergehen|to pass (time)|Die Zeit vergeht sehr schnell.|Time passes very quickly.
leicht|light, easy|Das ist eine leichte Aufgabe.|It’s an easy task.
je|ever, each|Das kostet vier Euro je Stück.|That costs four euros each.
je|the more|Je später ich ins Bett gehe, desto müder bin ich am Morgen.|The later I go to bed, the more tired I am in the morning.
verlieren|to lose|Johann verliert immer beim Fußball.|Johann always loses at soccer.
beste|best|Lisett ist meine beste Freundin.|Lisett is my best friend.
bilden|to form, educate|Wir gehen in die Schule, um uns zu bilden.|We go to school to educate ourselves.
der Monat|month|Das Jahr hat zwölf Monate.|The year has twelve months.
die Lösung|solution|Für jedes Problem gibt es eine Lösung.|There is a solution to every problem.
die Sache|thing|Über solche Sachen wie Armut spricht hier niemand.|Nobody here talks about things like poverty.
bekannt|well-known, famous|Leipzig ist eine bekannte Stadt in Deutschland.|Leipzig is a well-known city in Germany.
das Ziel|destination, goal|Berlin ist das Ziel unserer Reise.|Berlin is the destination of our journey.
steigen|to climb, increase|Ich steige auf den Berg.|I’m climbing the mountain.
eher|sooner, earlier, more likely, rather|Eher ziehe ich wieder zu meinen Eltern, als einen Tag länger bei dir zu wohnen.|I’d rather move back in with my parents than stay with you one day longer.
essen|to eat|Morgen Abend essen wir Brot.|Tomorrow evening, we will eat bread.
die Minute|minute|Eine Stunde hat 60 Minuten.|An hour has 60 minutes.
die Nacht|night|Die Nacht ist dunkel und grau.|The night is dark and gray.
die Nacht|at night, nights|Ich arbeite immer nur nachts.|I only work nights.
der Platz|place, room, square|Mein Haus hat genug Platz für acht Personen.|My house has enough room for eight people.
schlecht|bad|Dein Atem riecht schlecht.|Your breath smells bad.
das Spiel|game, match|Wir sehen uns das Spiel im Fernsehen an.|We’ll watch the game on TV.
die Familie|family|Ich feiere meinen Geburtstag mit meiner Familie.|I’m celebrating my birthday with my family.
jemand|someone, somebody|Jemand wie du ist mein Freund.|Someone like you is my friend.
dessen|whose|Der Mann, dessen Frau Geburtstag hat, hat ein Geschenk.|The man whose wife’s birthday it is has a present.
fallen|to fall|Max fällt tief von einer Mauer.|Max falls deep from a wall.
zehn|ten|Ein Mensch hat zwei Hände und zehn Finger.|A human has two hands and ten fingers.
der Preis|price, prize|Der Erste gewinnt einen Preis.|The first one wins a prize.
europäisch|European|Du siehst sehr europäisch aus.|You look very European.
sonst|otherwise|Maggie isst kein Brot, sonst wird ihr schlecht.|Maggie doesn’t eat bread, otherwise she’ll get sick.
der Staat|state|Der Staat entscheidet über Gesetze und Steuern.|The state decides on laws and taxes.
helfen|to help|Oliver hilft Tim jeden Sonntag bei seinen Aufgaben für die Schule.|Oliver helps Tim with his assignments for school every Sunday.
der Bereich|area, region|Diesen Bereich darf niemand betreten.|Nobody is allowed to enter this area.
tatsächlich|real, actual|Ich habe tatsächlich den Job bekommen.|I actually got the job.
der Ort|place, town, location|Die Kirche ist ein friedlicher Ort.|The church is a peaceful place.
der Abend|evening|Wir gehen morgen Abend ins Kino.|We’re going to the movies tomorrow evening.
der Abend|in the evening|Abends lese ich meinem Kind immer eine Geschichte vor.|I always read my child a story in the evening.
einzig|only, single|Ich bin das einzige Mädchen beim Fußball.|I’m the only girl at soccer.
die Stelle|place|Sein Name steht an erster Stelle.|His name is in the first place.
unterschiedlich|different|Bei einem Streit gibt es unterschiedliche Meinungen.|In a dispute, there are different opinions.
das Gesicht|face|Sie hat ein sehr schönes Gesicht.|She has a very beautiful face.
die Entwicklung|development|Der Film zeigt die Entwicklung eines Menschen von der Geburt bis zum Tod.|The film shows the development of a person from birth to death.
die Uhr|clock, watch, o’clock|Die Uhr zeigt die Zeit.|The clock shows the time.
mehrere|several, multiple, various|Oft leben mehrere Familien in einem Haus.|Often several families live in one house.
schließen|to close|Das Geschäft schließt heute schon um fünf Uhr.|The store closes at five o’clock today.
schließlich|finally, eventually|Wir haben uns total verlaufen, aber schließlich sind wir doch noch ans Ziel gekommen.|We got completely lost, but eventually we reached our destination.
legen|to lay, put|Mia legt das Buch auf den Tisch.|Mia puts the book on the table.
direkt|direct, straight|Weil es keine direkte Verbindung gibt, muss ich nachher in einen anderen Zug steigen.|Because there’s no direct connection, I’ll have to get on another train later.
daher|from, there, therefore|Ich bin krank, daher kann ich nicht zur Party kommen.|I’m sick, therefore I can’t come to the party.
offen|open|Die Tür ist offen.|The door ist open.
erkennen|to recognize, admit|Babys erkennen ihre Mütter an ihren Stimmen.|Babies recognize their mothers by their voices.
die Person|person|In den Saal passen zehn Personen.|The hall can accommodate ten people.
der Moment|moment|Man muss den Moment genießen können.|You have to be able to enjoy the moment.
die Schule|school|In Deutschland muss jedes Kind zur Schule gehen.|In Germany every child has to go to school.
darin|in it, in there, inside|Ich suche meinen Koffer, darin sind meine Sachen.|I’m looking for my suitcase, in there are my things.
das Auto|automobile, car|Auf der Straße fahren viele Autos.|There are a lot of cars on the road.
niemand|no one, nobody|Niemand kennt die Antwort.|Nobody knows the answer.
die Gesellschaft|society, company|Jeder ist ein Teil der Gesellschaft.|Everybody is a part of society.
warten|to wait|Ich warte am Bahnhof auf dich.|I’ll wait for you at the station.
vorstellen|to introduce, imagine|Darf ich Ihnen meine Frau Stefanie vorstellen?|May I introduce you to my wife, Stefanie?
früh|early|Ich muss früh aufstehen.|I have to get up early.
treten|to step|Natascha öffnet die Tür und tritt nach draußen.|Natascha opens the door and steps outside.
reden|to talk|Er hat jetzt keine Lust, darüber zu reden.|He doesn’t want to talk about it now.
die Gruppe|group|Sie müssen in einer Gruppe zusammenarbeiten.|You have to work together in a group.
das Ding|thing|Was ist das für ein Ding dort?|What’s that thing over there?
na|well|Na, was soll ich dazu sagen?|Well, what shall I say to this?
gewinnen|to win, gain|Er gewinnt den ersten Preis im Wettbewerb.|He wins the first prize in the competition.
zunächst|first, at first, for now|Ich sah den Mann zunächst nicht, bis er winkte.|At first I didn’t see the man, until he waved.
damit|so that|Kannst du bitte kommen, damit wir schnell gehen können?|Can you please come so that we can leave quickly?
die Tür|door|Ich schließe die Tür ab, wenn ich das Haus verlasse.|I’ll lock the door when I leave the house.
der Schritt|step|Wir müssen unseren Gegnern immer einen Schritt voraus sein.|We need to always be one step ahead of our competitors.
entwickeln|to develop|Die Forscher entwickeln ein neues Medikament.|The researchers are developing a new drug.
meiste|most|Am meisten gefällt mir das rote Kleid.|I like the red dress the most.
die Möglichkeit|possibility, chance|Es besteht die Möglichkeit, dass ich krank bin.|There’s a chance I’m sick.
der Sinn|sense, meaning|Dein Argument macht keinen Sinn.|Your argument doesn’t make sense.
passieren|to take place, happen|Ich warte darauf, dass mein Handy klingelt, aber nichts passiert.|I’m waiting for my phone to ring, but nothing is happening.
manchmal|sometimes|Das Wetter hier ist nur manchmal schlecht, meistens scheint die Sonne.|The weather here is only sometimes bad, mostly the sun shines.
der Vergleich|comparison|Die Schüler sprechen über den Vergleich von Männern und Frauen.|The students talk about the comparison of men and women.
das System|system|Béatrice benutzt ein System, um ihren Koffer zu packen.|Béatrice uses a system to pack her suitcase.
die Rolle|role, roll|Die Schauspielerin spielt für das Stück die Rolle einer Mutter.|The actress plays the role of a mother for the play.
das Ergebnis|result|Die Suche bleibt ohne Ergebnis.|The search remains without result.
vergleichen|to compare|Meine Oma vergleicht immer die Preise, bevor sie ein Produkt kauft.|My grandmother always compares prices before she buys a product.
voll|full|Sprich nicht mit vollem Mund!|Don’t talk with your mouth full!
erwarten|to expect|Er erwartet eine Nachricht von seiner Schwester.|He’s expecting a message from his sister.
obwohl|although|Sie geht alleine nach Hause, obwohl sie weiß, dass es gefährlich ist.|She goes home by herself, although she knows it’s dangerous.
die Straße|street|Ich wohne in einer ruhigen Straße.|I live in a quiet street.
die Angst|fear, anxiety|Martin lernt in der Therapie, mit Angst und Stress umzugehen.|Martin learns in therapy how to deal with fear and stress.
allgemein|general|Der Kurs beginnt mit einer allgemeinen Einführung in das Thema.|The course begins with a general introduction to the topic.
fühlen|to feel|Ich fühle mich manchmal einsam.|I feel lonely sometimes.
jene|that, those|Ich denke gerne zurück an jene Tage in Frankreich.|I like to think back to those days in France.
erinnern|to remind|Mein Handy erinnert mich an den Termin um 14 Uhr.|My phone reminds me of the appointment at 2:00.
oh|oh, aw|Oh, du machst einen Fehler.|Oh, you’re making a mistake.
bedeuten|to mean|Was bedeutet dieses Wort?|What does this word mean?
die Stimme|voice, vote|Sie singt mit lauter Stimme.|She sings in a loud voice.
die Reaktion|reaction|Tom beobachtet die Reaktion von Tina, als sie ihr Geschenk sieht.|Tom watches Tina’s reaction when she sees her present.
wirken|to have an effect, take effect, work|Als das Medikament wirkt, hat Markus keine Schmerzen mehr.|When the medication takes effect, Markus is no longer in pain.
darstellen|to depict, portray, show|Das Bild stellt eine Frau mit ihrem Hund dar.|The picture shows a woman with her dog.
der Raum|room, space|Das Seminar findet morgen im Raum 1216 statt.|The seminar will take place tomorrow in room 1216.
Eltern|parents|Die Eltern lieben ihre Tochter.|Parents love their daughter.
bezeichnen|to call, name|Ärzte werden auch als Doktoren bezeichnet.|Physicians are also called doctors.
die Funktion|function|Die Funktion vom Gesetz ist es, die Rechte der Menschen zu schützen.|The function of the law is to protect people’s rights.
häufig|frequent|Weil die Krankheit sehr häufig auftritt, wird ein neues Medikament dagegen entwickelt.|Because the disease occurs very frequently, a new drug is being developed.
erscheinen|to appear|Auf dem Bildschirm erscheint ein seltsames Symbol.|A strange symbol appears on the screen.
USA (Vereinigte Staaten von Amerika)|USA, United States of America|USA ist die Abkürzung von United States of America.|USA is the abbreviation for the United States of America.
